Tracker;Operation;Occurrences
121;ENSURE_CAP;4
122;SET_INDEXED;0
122;GET_INDEXED;383
122;CSTR_CAP;56
122;REMOVE_OBJ;0
122;ADD_OBJ;101
122;GROW;0
122;SIZE;861
122;CLEAR;0
122;ENSURE_CAP;101
123;SET_INDEXED;0
123;CSTR_CAP;4
123;REMOVE_OBJ;0
123;ADD_OBJ;5
123;GROW;0
123;ITERATOR;4
123;SIZE;4
123;CLEAR;0
123;ENSURE_CAP;5
124;SET_INDEXED;0
124;CSTR_CAP;4
124;REMOVE_OBJ;0
124;ADD_OBJ;0
124;GROW;0
124;ITERATOR;4
124;ADD_ALL;5
124;SIZE;9
124;CLEAR;0
124;ENSURE_CAP;5
125;SET_INDEXED;0
125;GET_INDEXED;12
125;CSTR_CAP;4
125;REMOVE_OBJ;0
125;ADD_OBJ;9
125;GROW;0
125;SIZE;4
125;CLEAR;0
125;ENSURE_CAP;9
126;SET_INDEXED;0
126;GET_INDEXED;7
126;CSTR_CAP;4
126;REMOVE_OBJ;0
126;ADD_OBJ;5
126;GROW;0
126;SIZE;4
126;CLEAR;0
126;ENSURE_CAP;5
127;SET_INDEXED;0
127;REMOVE_OBJ;0
127;ADD_OBJ;0
127;GROW;5
127;ITERATOR;4
127;ADD_ALL;5
127;SIZE;4
127;CLEAR;0
127;CSTR_STD;4
127;ENSURE_CAP;5
128;SET_INDEXED;0
128;REMOVE_OBJ;0
128;ADD_OBJ;19
128;GROW;17
128;ITERATOR;13
128;SIZE;41
128;CLEAR;0
128;CSTR_STD;15
128;ENSURE_CAP;19
129;SET_INDEXED;0
129;GET_INDEXED;13
129;CSTR_CAP;3
129;REMOVE_OBJ;0
129;ADD_OBJ;13
129;GROW;0
129;SORT;3
129;SIZE;6
129;CLEAR;0
129;ENSURE_CAP;13
130;CONTAINS;8
130;SET_INDEXED;0
130;CSTR_CAP;3
130;REMOVE_OBJ;0
130;ADD_OBJ;8
130;GROW;0
130;INDEX_OF;24
130;SIZE;14
130;CLEAR;0
130;ENSURE_CAP;8
131;SET_INDEXED;0
131;REMOVE_OBJ;0
131;ADD_OBJ;8
131;GROW;8
131;SIZE;8
131;CLEAR;0
131;CSTR_STD;8
131;ENSURE_CAP;8
132;SET_INDEXED;0
132;CSTR_COLL;1
132;REMOVE_OBJ;0
132;ADD_OBJ;0
132;GROW;0
132;ITERATOR;1
132;SORT;1
132;SIZE;1
132;CLEAR;0
