Tracker;Operation;Occurrences
123;REMOVE_OBJ;0
123;ENSURE_CAP;6
123;ITERATOR;5
123;CSTR_STD;6
124;ADD_OBJ;3
124;SET_INDEXED;0
124;CLEAR;0
124;GROW;3
124;SIZE;3
124;REMOVE_OBJ;0
124;ENSURE_CAP;3
124;ITERATOR;3
124;CSTR_STD;3
125;ADD_OBJ;10
125;SET_INDEXED;0
125;CLEAR;0
125;GROW;10
125;SIZE;30
125;REMOVE_OBJ;0
125;ENSURE_CAP;10
125;ITERATOR;10
125;CSTR_STD;10
126;ADD_OBJ;10
126;SET_INDEXED;0
126;SORT;2
126;CLEAR;0
126;GROW;0
126;GET_INDEXED;10
126;SIZE;4
126;REMOVE_OBJ;0
126;CSTR_CAP;2
126;ENSURE_CAP;10
127;ADD_OBJ;8
127;INDEX_OF;20
127;SET_INDEXED;0
127;CLEAR;0
127;GROW;0
127;SIZE;12
127;CONTAINS;8
127;REMOVE_OBJ;0
127;CSTR_CAP;2
127;ENSURE_CAP;8
128;ADD_OBJ;4
128;SET_INDEXED;0
128;CLEAR;0
128;GROW;2
128;GET_INDEXED;2
128;SIZE;2
128;REMOVE_OBJ;0
128;ENSURE_CAP;4
128;ITERATOR;6
128;CSTR_STD;2
129;ADD_OBJ;0
129;SET_INDEXED;0
129;SORT;1
129;CLEAR;0
129;GROW;0
129;SIZE;1
129;CSTR_COLL;1
129;REMOVE_OBJ;0
129;ITERATOR;1
